"participant","block","trial","correct","latency"
141,"test.sc_dark.Darkgood","goodright",1,677
141,"test.sc_dark.Darkgood","darkright",1,484
141,"test.sc_dark.Darkgood","badleft",1,571
141,"test.sc_dark.Darkgood","goodright",1,524
141,"test.sc_dark.Darkgood","badleft",1,539
141,"test.sc_dark.Darkgood","darkright",1,432
141,"test.sc_dark.Darkgood","darkright",1,415
141,"test.sc_dark.Darkgood","darkright",1,408
141,"test.sc_dark.Darkgood","darkright",1,442
141,"test.sc_dark.Darkgood","goodright",1,609
141,"test.sc_dark.Darkgood","badleft",1,507
141,"test.sc_dark.Darkgood","badleft",1,535
141,"test.sc_dark.Darkgood","goodright",1,521
141,"test.sc_dark.Darkgood","goodright",1,584
141,"test.sc_dark.Darkgood","darkright",1,452
141,"test.sc_dark.Darkgood","goodright",1,366
141,"test.sc_dark.Darkgood","badleft",1,765
141,"test.sc_dark.Darkgood","goodright",1,475
141,"test.sc_dark.Darkgood","darkright",1,451
141,"test.sc_dark.Darkgood","goodright",1,588
141,"test.sc_dark.Darkgood","goodright",1,552
141,"test.sc_dark.Darkgood","goodright",1,557
141,"test.sc_dark.Darkgood","goodright",1,956
141,"test.sc_dark.Darkgood","darkright",1,762
141,"test.sc_dark.Darkgood","darkright",1,368
141,"test.sc_dark.Darkgood","darkright",1,466
141,"test.sc_dark.Darkgood","darkright",1,391
141,"test.sc_dark.Darkgood","badleft",1,579
141,"test.sc_dark.Darkgood","darkright",1,415
141,"test.sc_dark.Darkgood","badleft",1,753
141,"test.sc_dark.Darkgood","darkright",1,480
141,"test.sc_dark.Darkgood","goodright",1,615
141,"test.sc_dark.Darkgood","badleft",1,496
141,"test.sc_dark.Darkgood","goodright",1,514
141,"test.sc_dark.Darkgood","badleft",1,662
141,"test.sc_dark.Darkgood","badleft",1,655
141,"test.sc_dark.Darkgood","goodright",1,617
141,"test.sc_dark.Darkgood","badleft",1,571
141,"test.sc_dark.Darkgood","darkright",1,604
141,"test.sc_dark.Darkgood","goodright",1,555
141,"test.sc_dark.Darkgood","darkright",1,450
141,"test.sc_dark.Darkgood","badleft",1,548
141,"test.sc_dark.Darkgood","badleft",1,576
141,"test.sc_dark.Darkgood","badleft",1,913
141,"test.sc_dark.Darkgood","badleft",1,541
141,"test.sc_dark.Darkgood","goodright",1,503
141,"test.sc_dark.Darkgood","badleft",1,515
141,"test.sc_dark.Darkgood","goodright",1,695
141,"test.sc_dark.Darkgood","darkright",1,641
141,"test.sc_dark.Darkgood","badleft",1,584
141,"test.sc_dark.Darkgood","badleft",1,684
141,"test.sc_dark.Darkgood","badleft",1,538
141,"test.sc_dark.Darkgood","badleft",1,636
141,"test.sc_dark.Darkgood","badleft",1,595
141,"test.sc_dark.Darkgood","goodright",1,455
141,"test.sc_dark.Darkgood","darkright",1,457
141,"test.sc_dark.Darkgood","badleft",0,587
142,"test.sc_dark.Darkgood","goodright",1,763
142,"test.sc_dark.Darkgood","badleft",1,642
142,"test.sc_dark.Darkgood","badleft",1,664
142,"test.sc_dark.Darkgood","badleft",1,565
142,"test.sc_dark.Darkgood","badleft",1,555
142,"test.sc_dark.Darkgood","darkright",1,826
142,"test.sc_dark.Darkgood","darkright",1,1238
142,"test.sc_dark.Darkgood","badleft",1,844
142,"test.sc_dark.Darkgood","badleft",1,827
142,"test.sc_dark.Darkgood","badleft",1,622
142,"test.sc_dark.Darkgood","badleft",1,499
142,"test.sc_dark.Darkgood","goodright",1,620
142,"test.sc_dark.Darkgood","goodright",1,702
142,"test.sc_dark.Darkgood","goodright",1,558
142,"test.sc_dark.Darkgood","darkright",0,718
142,"test.sc_dark.Darkgood","goodright",1,1949
142,"test.sc_dark.Darkgood","goodright",1,527
142,"test.sc_dark.Darkgood","darkright",1,640
142,"test.sc_dark.Darkgood","goodright",1,911
142,"test.sc_dark.Darkgood","darkright",1,522
142,"test.sc_dark.Darkgood","goodright",1,642
142,"test.sc_dark.Darkgood","darkright",1,664
142,"test.sc_dark.Darkgood","badleft",1,709
142,"test.sc_dark.Darkgood","badleft",1,560
142,"test.sc_dark.Darkgood","badleft",1,807
142,"test.sc_dark.Darkgood","badleft",1,494
142,"test.sc_dark.Darkgood","darkright",1,624
142,"test.sc_dark.Darkgood","badleft",1,1796
142,"test.sc_dark.Darkgood","badleft",0,814
142,"test.sc_dark.Darkgood","darkright",1,1703
142,"test.sc_dark.Darkgood","goodright",1,831
142,"test.sc_dark.Darkgood","darkright",1,938
142,"test.sc_dark.Darkgood","goodright",1,412
142,"test.sc_dark.Darkgood","goodright",1,558
142,"test.sc_dark.Darkgood","badleft",1,1116
142,"test.sc_dark.Darkgood","badleft",1,731
142,"test.sc_dark.Darkgood","goodright",1,652
142,"test.sc_dark.Darkgood","darkright",1,1869
142,"test.sc_dark.Darkgood","badleft",1,1424
142,"test.sc_dark.Darkgood","darkright",1,1514
142,"test.sc_dark.Darkgood","goodright",1,1069
142,"test.sc_dark.Darkgood","darkright",1,841
142,"test.sc_dark.Darkgood","darkright",1,631
142,"test.sc_dark.Darkgood","badleft",1,595
142,"test.sc_dark.Darkgood","badleft",1,655
142,"test.sc_dark.Darkgood","badleft",1,945
142,"test.sc_dark.Darkgood","darkright",1,493
142,"test.sc_dark.Darkgood","badleft",1,750
142,"test.sc_dark.Darkgood","darkright",1,650
142,"test.sc_dark.Darkgood","darkright",1,556
142,"test.sc_dark.Darkgood","darkright",1,586
142,"test.sc_dark.Darkgood","goodright",1,567
142,"test.sc_dark.Darkgood","darkright",1,512
142,"test.sc_dark.Darkgood","badleft",1,653
142,"test.sc_dark.Darkgood","goodright",1,630
142,"test.sc_dark.Darkgood","badleft",1,506
142,"test.sc_dark.Darkgood","badleft",1,599
142,"test.sc_dark.Darkgood","badleft",1,565
142,"test.sc_dark.Darkgood","goodright",1,604
142,"test.sc_dark.Darkgood","darkright",1,582
142,"test.sc_dark.Darkgood","goodright",1,615
142,"test.sc_dark.Darkgood","badleft",1,625
142,"test.sc_dark.Darkgood","badleft",1,621
142,"test.sc_dark.Darkgood","goodright",1,806
142,"test.sc_dark.Darkgood","darkright",1,600
142,"test.sc_dark.Darkgood","badleft",1,991
142,"test.sc_dark.Darkgood","darkright",1,618
142,"test.sc_dark.Darkgood","goodright",1,588
142,"test.sc_dark.Darkgood","goodright",1,536
142,"test.sc_dark.Darkgood","goodright",1,841
142,"test.sc_dark.Darkgood","badleft",1,568
142,"test.sc_dark.Darkgood","badleft",1,663
142,"test.sc_dark.Darkbad","badleft",1,851
142,"test.sc_dark.Darkbad","goodright",1,548
142,"test.sc_dark.Darkbad","darkleft",1,545
142,"test.sc_dark.Darkbad","darkleft",1,453
142,"test.sc_dark.Darkbad","goodright",1,591
142,"test.sc_dark.Darkbad","goodright",1,1003
142,"test.sc_dark.Darkbad","darkleft",1,793
142,"test.sc_dark.Darkbad","darkleft",1,472
142,"test.sc_dark.Darkbad","goodright",1,516
142,"test.sc_dark.Darkbad","goodright",1,595
142,"test.sc_dark.Darkbad","badleft",1,839
142,"test.sc_dark.Darkbad","badleft",1,646
142,"test.sc_dark.Darkbad","darkleft",0,511
142,"test.sc_dark.Darkbad","goodright",1,779
142,"test.sc_dark.Darkbad","goodright",1,613
142,"test.sc_dark.Darkbad","darkleft",1,470
142,"test.sc_dark.Darkbad","badleft",1,1394
142,"test.sc_dark.Darkbad","darkleft",1,456
142,"test.sc_dark.Darkbad","goodright",1,546
142,"test.sc_dark.Darkbad","darkleft",1,494
142,"test.sc_dark.Darkbad","badleft",1,600
142,"test.sc_dark.Darkbad","goodright",1,735
142,"test.sc_dark.Darkbad","goodright",1,816
142,"test.sc_dark.Darkbad","badleft",1,641
142,"test.sc_dark.Darkbad","goodright",1,704
142,"test.sc_dark.Darkbad","darkleft",0,788
142,"test.sc_dark.Darkbad","badleft",1,1408
142,"test.sc_dark.Darkbad","goodright",1,565
142,"test.sc_dark.Darkbad","badleft",1,852
142,"test.sc_dark.Darkbad","badleft",1,853
142,"test.sc_dark.Darkbad","goodright",1,735
142,"test.sc_dark.Darkbad","goodright",1,976
142,"test.sc_dark.Darkbad","darkleft",1,553
142,"test.sc_dark.Darkbad","darkleft",1,439
142,"test.sc_dark.Darkbad","darkleft",1,335
142,"test.sc_dark.Darkbad","goodright",1,507
142,"test.sc_dark.Darkbad","goodright",1,744
142,"test.sc_dark.Darkbad","badleft",1,755
142,"test.sc_dark.Darkbad","goodright",1,487
142,"test.sc_dark.Darkbad","badleft",1,543
142,"test.sc_dark.Darkbad","goodright",1,459
142,"test.sc_dark.Darkbad","goodright",1,860
142,"test.sc_dark.Darkbad","badleft",1,694
142,"test.sc_dark.Darkbad","badleft",1,927
142,"test.sc_dark.Darkbad","darkleft",1,416
142,"test.sc_dark.Darkbad","goodright",1,834
142,"test.sc_dark.Darkbad","goodright",1,614
142,"test.sc_dark.Darkbad","goodright",1,599
142,"test.sc_dark.Darkbad","darkleft",1,518
142,"test.sc_dark.Darkbad","goodright",1,637
142,"test.sc_dark.Darkbad","goodright",1,668
142,"test.sc_dark.Darkbad","badleft",1,648
142,"test.sc_dark.Darkbad","goodright",1,726
142,"test.sc_dark.Darkbad","badleft",1,525
142,"test.sc_dark.Darkbad","darkleft",1,575
142,"test.sc_dark.Darkbad","badleft",1,584
142,"test.sc_dark.Darkbad","darkleft",1,476
142,"test.sc_dark.Darkbad","darkleft",1,468
142,"test.sc_dark.Darkbad","goodright",1,488
142,"test.sc_dark.Darkbad","goodright",1,735
142,"test.sc_dark.Darkbad","badleft",1,840
142,"test.sc_dark.Darkbad","darkleft",1,863
142,"test.sc_dark.Darkbad","badleft",1,946
142,"test.sc_dark.Darkbad","goodright",1,654
142,"test.sc_dark.Darkbad","badleft",1,616
142,"test.sc_dark.Darkbad","badleft",1,953
142,"test.sc_dark.Darkbad","goodright",1,789
142,"test.sc_dark.Darkbad","goodright",1,577
142,"test.sc_dark.Darkbad","darkleft",1,410
142,"test.sc_dark.Darkbad","darkleft",1,340
142,"test.sc_dark.Darkbad","badleft",1,710
142,"test.sc_dark.Darkbad","darkleft",1,578
143,"test.sc_dark.Darkgood","badleft",1,717
143,"test.sc_dark.Darkgood","goodright",1,596
143,"test.sc_dark.Darkgood","badleft",1,595
143,"test.sc_dark.Darkgood","badleft",1,495
143,"test.sc_dark.Darkgood","goodright",0,553
143,"test.sc_dark.Darkgood","goodright",1,613
143,"test.sc_dark.Darkgood","darkright",1,934
143,"test.sc_dark.Darkgood","darkright",1,351
143,"test.sc_dark.Darkgood","darkright",1,422
143,"test.sc_dark.Darkgood","goodright",1,3963
143,"test.sc_dark.Darkgood","badleft",1,1173
143,"test.sc_dark.Darkgood","badleft",1,533
143,"test.sc_dark.Darkgood","darkright",0,615
143,"test.sc_dark.Darkgood","badleft",1,704
143,"test.sc_dark.Darkgood","goodright",1,1084
143,"test.sc_dark.Darkgood","badleft",1,4370
143,"test.sc_dark.Darkgood","badleft",1,508
143,"test.sc_dark.Darkgood","goodright",1,584
143,"test.sc_dark.Darkgood","darkright",1,1004
143,"test.sc_dark.Darkgood","badleft",1,954
143,"test.sc_dark.Darkgood","badleft",1,566
143,"test.sc_dark.Darkgood","badleft",1,573
143,"test.sc_dark.Darkgood","badleft",1,614
143,"test.sc_dark.Darkgood","goodright",1,952
143,"test.sc_dark.Darkgood","darkright",1,1238
143,"test.sc_dark.Darkgood","darkright",1,404
143,"test.sc_dark.Darkgood","goodright",1,843
143,"test.sc_dark.Darkgood","darkright",1,450
143,"test.sc_dark.Darkgood","badleft",1,899
143,"test.sc_dark.Darkgood","darkright",0,463
143,"test.sc_dark.Darkgood","darkright",1,1851
143,"test.sc_dark.Darkgood","badleft",1,907
143,"test.sc_dark.Darkgood","darkright",1,999
143,"test.sc_dark.Darkgood","goodright",1,853
143,"test.sc_dark.Darkgood","goodright",1,734
143,"test.sc_dark.Darkgood","darkright",1,1407
143,"test.sc_dark.Darkgood","darkright",1,528
143,"test.sc_dark.Darkgood","badleft",1,631
143,"test.sc_dark.Darkgood","goodright",1,843
143,"test.sc_dark.Darkgood","badleft",1,961
143,"test.sc_dark.Darkgood","goodright",1,799
143,"test.sc_dark.Darkgood","badleft",1,1190
143,"test.sc_dark.Darkgood","darkright",1,1089
143,"test.sc_dark.Darkgood","darkright",1,418
143,"test.sc_dark.Darkgood","badleft",1,1836
143,"test.sc_dark.Darkgood","badleft",1,582
143,"test.sc_dark.Darkgood","badleft",1,506
143,"test.sc_dark.Darkgood","goodright",1,983
143,"test.sc_dark.Darkgood","goodright",1,639
143,"test.sc_dark.Darkgood","goodright",1,566
143,"test.sc_dark.Darkgood","goodright",1,637
143,"test.sc_dark.Darkgood","darkright",1,629
143,"test.sc_dark.Darkgood","goodright",1,1360
143,"test.sc_dark.Darkgood","darkright",1,1350
143,"test.sc_dark.Darkgood","badleft",1,553
143,"test.sc_dark.Darkgood","darkright",1,608
143,"test.sc_dark.Darkgood","badleft",1,1463
143,"test.sc_dark.Darkgood","goodright",1,591
143,"test.sc_dark.Darkgood","darkright",1,886
143,"test.sc_dark.Darkgood","badleft",1,732
143,"test.sc_dark.Darkgood","darkright",1,589
143,"test.sc_dark.Darkgood","badleft",1,770
143,"test.sc_dark.Darkgood","badleft",1,547
143,"test.sc_dark.Darkgood","goodright",1,631
143,"test.sc_dark.Darkgood","badleft",1,723
143,"test.sc_dark.Darkgood","badleft",1,762
143,"test.sc_dark.Darkgood","badleft",1,537
143,"test.sc_dark.Darkgood","badleft",0,610
143,"test.sc_dark.Darkgood","darkright",1,1675
143,"test.sc_dark.Darkgood","badleft",1,622
143,"test.sc_dark.Darkgood","goodright",1,719
143,"test.sc_dark.Darkgood","goodright",1,654
143,"test.sc_dark.Darkbad","goodright",1,653
143,"test.sc_dark.Darkbad","goodright",1,390
143,"test.sc_dark.Darkbad","badleft",1,515
143,"test.sc_dark.Darkbad","badleft",1,439
143,"test.sc_dark.Darkbad","darkleft",1,350
143,"test.sc_dark.Darkbad","darkleft",1,378
143,"test.sc_dark.Darkbad","darkleft",1,303
143,"test.sc_dark.Darkbad","goodright",1,604
143,"test.sc_dark.Darkbad","goodright",1,1019
143,"test.sc_dark.Darkbad","goodright",1,388
143,"test.sc_dark.Darkbad","goodright",1,448
143,"test.sc_dark.Darkbad","goodright",1,559
143,"test.sc_dark.Darkbad","darkleft",1,526
143,"test.sc_dark.Darkbad","badleft",1,741
143,"test.sc_dark.Darkbad","badleft",1,982
143,"test.sc_dark.Darkbad","goodright",1,519
143,"test.sc_dark.Darkbad","darkleft",1,1870
143,"test.sc_dark.Darkbad","goodright",1,600
143,"test.sc_dark.Darkbad","badleft",1,1687
143,"test.sc_dark.Darkbad","badleft",1,1012
143,"test.sc_dark.Darkbad","goodright",1,565
143,"test.sc_dark.Darkbad","badleft",1,1132
143,"test.sc_dark.Darkbad","goodright",1,573
143,"test.sc_dark.Darkbad","darkleft",1,694
143,"test.sc_dark.Darkbad","darkleft",1,320
143,"test.sc_dark.Darkbad","darkleft",1,311
143,"test.sc_dark.Darkbad","darkleft",1,278
143,"test.sc_dark.Darkbad","darkleft",1,270
143,"test.sc_dark.Darkbad","goodright",1,1162
143,"test.sc_dark.Darkbad","badleft",1,2688
143,"test.sc_dark.Darkbad","goodright",1,1020
143,"test.sc_dark.Darkbad","goodright",1,421
143,"test.sc_dark.Darkbad","darkleft",1,577
143,"test.sc_dark.Darkbad","goodright",1,1515
143,"test.sc_dark.Darkbad","goodright",1,1006
143,"test.sc_dark.Darkbad","goodright",1,540
143,"test.sc_dark.Darkbad","badleft",1,694
143,"test.sc_dark.Darkbad","goodright",1,1247
143,"test.sc_dark.Darkbad","goodright",1,413
143,"test.sc_dark.Darkbad","goodright",1,503
143,"test.sc_dark.Darkbad","darkleft",1,643
143,"test.sc_dark.Darkbad","badleft",1,610
143,"test.sc_dark.Darkbad","badleft",1,491
143,"test.sc_dark.Darkbad","badleft",1,477
143,"test.sc_dark.Darkbad","badleft",1,332
143,"test.sc_dark.Darkbad","darkleft",0,445
143,"test.sc_dark.Darkbad","badleft",1,797
143,"test.sc_dark.Darkbad","badleft",1,507
143,"test.sc_dark.Darkbad","darkleft",1,399
143,"test.sc_dark.Darkbad","darkleft",1,375
143,"test.sc_dark.Darkbad","darkleft",1,280
143,"test.sc_dark.Darkbad","darkleft",1,240
143,"test.sc_dark.Darkbad","badleft",1,567
143,"test.sc_dark.Darkbad","goodright",1,414
143,"test.sc_dark.Darkbad","goodright",1,488
143,"test.sc_dark.Darkbad","badleft",1,599
143,"test.sc_dark.Darkbad","goodright",1,726
143,"test.sc_dark.Darkbad","goodright",1,757
143,"test.sc_dark.Darkbad","goodright",1,315
143,"test.sc_dark.Darkbad","darkleft",1,578
143,"test.sc_dark.Darkbad","goodright",0,324
143,"test.sc_dark.Darkbad","badleft",1,1539
143,"test.sc_dark.Darkbad","goodright",1,587
143,"test.sc_dark.Darkbad","badleft",1,1535
143,"test.sc_dark.Darkbad","badleft",1,584
143,"test.sc_dark.Darkbad","darkleft",1,508
143,"test.sc_dark.Darkbad","badleft",1,560
143,"test.sc_dark.Darkbad","goodright",1,1735
143,"test.sc_dark.Darkbad","goodright",1,479
143,"test.sc_dark.Darkbad","darkleft",1,582
143,"test.sc_dark.Darkbad","darkleft",1,402
143,"test.sc_dark.Darkbad","goodright",0,273
144,"test.sc_dark.Darkbad","goodright",1,822
144,"test.sc_dark.Darkbad","darkleft",1,930
144,"test.sc_dark.Darkbad","darkleft",1,507
144,"test.sc_dark.Darkbad","goodright",1,496
144,"test.sc_dark.Darkbad","goodright",1,585
144,"test.sc_dark.Darkbad","goodright",0,774
144,"test.sc_dark.Darkbad","goodright",1,823
144,"test.sc_dark.Darkbad","goodright",1,859
144,"test.sc_dark.Darkbad","goodright",1,1068
144,"test.sc_dark.Darkbad","badleft",1,1050
144,"test.sc_dark.Darkbad","darkleft",1,987
144,"test.sc_dark.Darkbad","badleft",1,758
144,"test.sc_dark.Darkbad","darkleft",1,877
144,"test.sc_dark.Darkbad","darkleft",1,643
144,"test.sc_dark.Darkbad","badleft",1,450
144,"test.sc_dark.Darkbad","badleft",1,508
144,"test.sc_dark.Darkbad","goodright",1,616
144,"test.sc_dark.Darkbad","badleft",1,762
144,"test.sc_dark.Darkbad","goodright",1,656
144,"test.sc_dark.Darkbad","goodright",1,906
144,"test.sc_dark.Darkbad","goodright",1,533
144,"test.sc_dark.Darkbad","darkleft",0,671
144,"test.sc_dark.Darkbad","darkleft",0,605
144,"test.sc_dark.Darkbad","darkleft",0,471
144,"test.sc_dark.Darkbad","darkleft",1,1782
144,"test.sc_dark.Darkbad","darkleft",1,864
144,"test.sc_dark.Darkbad","darkleft",1,788
144,"test.sc_dark.Darkbad","darkleft",1,1296
144,"test.sc_dark.Darkbad","goodright",1,777
144,"test.sc_dark.Darkbad","goodright",1,634
144,"test.sc_dark.Darkbad","badleft",1,1582
144,"test.sc_dark.Darkbad","goodright",1,846
144,"test.sc_dark.Darkbad","badleft",0,756
144,"test.sc_dark.Darkbad","badleft",1,1195
144,"test.sc_dark.Darkbad","darkleft",1,1265
144,"test.sc_dark.Darkbad","badleft",1,724
144,"test.sc_dark.Darkbad","goodright",1,515
144,"test.sc_dark.Darkbad","badleft",1,1015
144,"test.sc_dark.Darkbad","badleft",1,2368
144,"test.sc_dark.Darkbad","goodright",1,700
144,"test.sc_dark.Darkbad","goodright",1,1661
144,"test.sc_dark.Darkbad","badleft",1,685
144,"test.sc_dark.Darkbad","darkleft",1,671
144,"test.sc_dark.Darkbad","goodright",1,1307
144,"test.sc_dark.Darkbad","badleft",1,918
144,"test.sc_dark.Darkbad","darkleft",1,676
144,"test.sc_dark.Darkbad","goodright",1,675
144,"test.sc_dark.Darkbad","badleft",1,1239
144,"test.sc_dark.Darkbad","goodright",1,597
144,"test.sc_dark.Darkbad","goodright",1,844
144,"test.sc_dark.Darkbad","badleft",1,730
144,"test.sc_dark.Darkbad","goodright",1,939
144,"test.sc_dark.Darkbad","badleft",1,724
144,"test.sc_dark.Darkbad","badleft",1,611
144,"test.sc_dark.Darkbad","darkleft",1,492
144,"test.sc_dark.Darkbad","goodright",1,502
144,"test.sc_dark.Darkbad","goodright",1,531
144,"test.sc_dark.Darkbad","badleft",1,468
144,"test.sc_dark.Darkbad","goodright",1,489
144,"test.sc_dark.Darkbad","goodright",1,503
144,"test.sc_dark.Darkbad","darkleft",1,420
144,"test.sc_dark.Darkbad","goodright",1,622
144,"test.sc_dark.Darkbad","goodright",1,519
144,"test.sc_dark.Darkbad","goodright",1,446
144,"test.sc_dark.Darkbad","badleft",1,477
144,"test.sc_dark.Darkbad","darkleft",1,572
144,"test.sc_dark.Darkbad","darkleft",1,494
144,"test.sc_dark.Darkbad","darkleft",1,447
144,"test.sc_dark.Darkbad","darkleft",1,577
144,"test.sc_dark.Darkbad","badleft",1,635
144,"test.sc_dark.Darkbad","badleft",1,647
144,"test.sc_dark.Darkbad","goodright",1,686
144,"test.sc_dark.Darkgood","goodright",1,1432
144,"test.sc_dark.Darkgood","goodright",1,555
144,"test.sc_dark.Darkgood","goodright",1,623
144,"test.sc_dark.Darkgood","darkright",1,515
144,"test.sc_dark.Darkgood","goodright",1,503
144,"test.sc_dark.Darkgood","goodright",1,436
144,"test.sc_dark.Darkgood","badleft",1,531
144,"test.sc_dark.Darkgood","goodright",1,757
144,"test.sc_dark.Darkgood","darkright",1,675
144,"test.sc_dark.Darkgood","badleft",1,839
144,"test.sc_dark.Darkgood","darkright",1,582
144,"test.sc_dark.Darkgood","goodright",1,1303
144,"test.sc_dark.Darkgood","badleft",1,623
144,"test.sc_dark.Darkgood","goodright",1,572
144,"test.sc_dark.Darkgood","badleft",1,597
144,"test.sc_dark.Darkgood","darkright",1,756
144,"test.sc_dark.Darkgood","darkright",1,467
144,"test.sc_dark.Darkgood","goodright",1,623
144,"test.sc_dark.Darkgood","badleft",1,547
144,"test.sc_dark.Darkgood","badleft",1,1216
144,"test.sc_dark.Darkgood","goodright",1,552
144,"test.sc_dark.Darkgood","badleft",1,604
144,"test.sc_dark.Darkgood","darkright",1,638
144,"test.sc_dark.Darkgood","badleft",1,845
144,"test.sc_dark.Darkgood","goodright",1,835
144,"test.sc_dark.Darkgood","badleft",1,615
144,"test.sc_dark.Darkgood","badleft",1,848
144,"test.sc_dark.Darkgood","badleft",1,519
144,"test.sc_dark.Darkgood","darkright",1,486
144,"test.sc_dark.Darkgood","goodright",1,589
144,"test.sc_dark.Darkgood","goodright",1,681
144,"test.sc_dark.Darkgood","darkright",1,768
144,"test.sc_dark.Darkgood","badleft",1,606
144,"test.sc_dark.Darkgood","badleft",1,701
144,"test.sc_dark.Darkgood","badleft",1,575
144,"test.sc_dark.Darkgood","badleft",1,736
144,"test.sc_dark.Darkgood","badleft",1,585
144,"test.sc_dark.Darkgood","darkright",1,438
144,"test.sc_dark.Darkgood","darkright",1,493
144,"test.sc_dark.Darkgood","goodright",1,750
144,"test.sc_dark.Darkgood","badleft",1,602
144,"test.sc_dark.Darkgood","goodright",1,961
144,"test.sc_dark.Darkgood","goodright",1,863
144,"test.sc_dark.Darkgood","badleft",1,723
144,"test.sc_dark.Darkgood","badleft",1,610
144,"test.sc_dark.Darkgood","darkright",1,411
144,"test.sc_dark.Darkgood","badleft",1,661
144,"test.sc_dark.Darkgood","badleft",1,703
144,"test.sc_dark.Darkgood","goodright",1,651
144,"test.sc_dark.Darkgood","darkright",1,452
144,"test.sc_dark.Darkgood","darkright",1,414
144,"test.sc_dark.Darkgood","goodright",1,480
144,"test.sc_dark.Darkgood","darkright",1,383
144,"test.sc_dark.Darkgood","goodright",0,523
144,"test.sc_dark.Darkgood","badleft",1,1786
144,"test.sc_dark.Darkgood","darkright",1,468
144,"test.sc_dark.Darkgood","goodright",1,665
144,"test.sc_dark.Darkgood","darkright",1,405
144,"test.sc_dark.Darkgood","badleft",1,484
144,"test.sc_dark.Darkgood","darkright",1,469
144,"test.sc_dark.Darkgood","darkright",1,650
144,"test.sc_dark.Darkgood","darkright",1,467
144,"test.sc_dark.Darkgood","goodright",1,520
144,"test.sc_dark.Darkgood","badleft",1,639
144,"test.sc_dark.Darkgood","darkright",1,446
144,"test.sc_dark.Darkgood","badleft",1,933
144,"test.sc_dark.Darkgood","badleft",1,710
144,"test.sc_dark.Darkgood","badleft",1,594
144,"test.sc_dark.Darkgood","badleft",1,582
144,"test.sc_dark.Darkgood","darkright",1,418
144,"test.sc_dark.Darkgood","badleft",1,676
144,"test.sc_dark.Darkgood","badleft",1,755
145,"test.sc_dark.Darkgood","badleft",1,588
145,"test.sc_dark.Darkgood","goodright",0,408
145,"test.sc_dark.Darkgood","darkright",1,666
145,"test.sc_dark.Darkgood","badleft",1,726
145,"test.sc_dark.Darkgood","darkright",0,487
145,"test.sc_dark.Darkgood","badleft",1,942
145,"test.sc_dark.Darkgood","goodright",1,519
145,"test.sc_dark.Darkgood","darkright",1,558
145,"test.sc_dark.Darkgood","badleft",1,821
145,"test.sc_dark.Darkgood","goodright",1,622
145,"test.sc_dark.Darkgood","darkright",1,522
145,"test.sc_dark.Darkgood","badleft",1,697
145,"test.sc_dark.Darkgood","darkright",1,466
145,"test.sc_dark.Darkgood","badleft",1,752
145,"test.sc_dark.Darkgood","badleft",0,403
145,"test.sc_dark.Darkgood","badleft",1,474
145,"test.sc_dark.Darkgood","goodright",1,527
145,"test.sc_dark.Darkgood","badleft",1,790
145,"test.sc_dark.Darkgood","goodright",1,570
145,"test.sc_dark.Darkgood","badleft",1,763
145,"test.sc_dark.Darkgood","badleft",1,602
145,"test.sc_dark.Darkgood","darkright",1,504
145,"test.sc_dark.Darkgood","badleft",1,685
145,"test.sc_dark.Darkgood","badleft",1,451
145,"test.sc_dark.Darkgood","badleft",1,421
145,"test.sc_dark.Darkgood","badleft",0,511
145,"test.sc_dark.Darkgood","badleft",1,635
145,"test.sc_dark.Darkgood","darkright",1,466
145,"test.sc_dark.Darkgood","goodright",1,798
145,"test.sc_dark.Darkgood","goodright",0,493
145,"test.sc_dark.Darkgood","badleft",0,567
145,"test.sc_dark.Darkgood","darkright",1,1376
145,"test.sc_dark.Darkgood","darkright",1,505
145,"test.sc_dark.Darkgood","goodright",1,549
145,"test.sc_dark.Darkgood","badleft",1,577
145,"test.sc_dark.Darkgood","badleft",1,515
145,"test.sc_dark.Darkgood","goodright",1,639
145,"test.sc_dark.Darkgood","darkright",1,702
145,"test.sc_dark.Darkgood","badleft",1,799
145,"test.sc_dark.Darkgood","darkright",0,446
145,"test.sc_dark.Darkgood","badleft",1,893
145,"test.sc_dark.Darkgood","darkright",0,758
145,"test.sc_dark.Darkgood","badleft",1,1404
145,"test.sc_dark.Darkgood","goodright",1,522
145,"test.sc_dark.Darkgood","goodright",1,449
145,"test.sc_dark.Darkgood","darkright",1,1339
145,"test.sc_dark.Darkgood","goodright",1,499
145,"test.sc_dark.Darkgood","darkright",1,471
145,"test.sc_dark.Darkgood","badleft",1,764
145,"test.sc_dark.Darkgood","badleft",1,402
145,"test.sc_dark.Darkgood","goodright",1,602
145,"test.sc_dark.Darkgood","darkright",1,1056
145,"test.sc_dark.Darkgood","badleft",1,841
145,"test.sc_dark.Darkgood","goodright",0,432
145,"test.sc_dark.Darkgood","badleft",0,556
145,"test.sc_dark.Darkgood","badleft",1,683
145,"test.sc_dark.Darkgood","badleft",1,586
145,"test.sc_dark.Darkgood","goodright",1,590
145,"test.sc_dark.Darkgood","goodright",1,514
145,"test.sc_dark.Darkgood","goodright",1,398
145,"test.sc_dark.Darkgood","darkright",1,581
145,"test.sc_dark.Darkgood","darkright",1,450
145,"test.sc_dark.Darkgood","darkright",1,419
145,"test.sc_dark.Darkgood","darkright",1,488
145,"test.sc_dark.Darkgood","darkright",1,473
